9000.0000000000	493.0379746835	 44.7621540678	10.0000000000	 0.0000000000	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	1.4050632911	 0.0948348322	1.4810126582	 0.1415823348	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	1.3607594937	 0.0829546365	1.3607594937	 0.0829546365	1.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	
9000.0000000000	505.4599236641	 24.3900477246	20.0000000000	 0.0000000000	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	1.9465648855	 0.0989500447	2.9370229008	 0.3188951906	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	1.5438931298	 0.0612902325	1.5438931298	 0.0612902325	1.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	
9000.0000000000	498.0653753027	 19.8074916101	30.0000000000	 0.0000000000	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	2.8583535109	 0.1161801483	7.5677966102	 1.0642123802	0.0072639225	 0.0057946021	0.0012106538	 0.0023728378	1.8153753027	 0.0615983656	1.8159806295	 0.0616411031	0.9997982240	 0.0003954737	0.0000121065	 0.0000237284	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	
9000.0000000000	500.1413721414	 18.2785091080	40.0000000000	 0.0000000000	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	4.3866943867	 0.1474761972	25.6621621622	 4.0761289170	0.0155925156	 0.0078330689	0.0051975052	 0.0045462393	2.2229729730	 0.0705084407	2.2255717256	 0.0704974972	0.9988738732	 0.0010024418	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	
9000.0000000000	501.0301810865	 17.9886692110	50.0000000000	 0.0000000000	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	6.5503018109	 0.1928089051	96.8561368209	 14.3223498113	0.0503018109	 0.0135943386	0.0090543260	 0.0058915077	2.7458081791	 0.0862001672	2.7505030181	 0.0861754692	0.9983092988	 0.0011264870	0.0000804829	 0.0000621839	0.0000000000	 0.0000000000	0.0001408451	 0.0000921163	
9000.0000000000	500.9288577154	 17.9216215734	60.0000000000	 0.0000000000	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	9.5390781563	 0.2324871138	519.7835671343	 145.8289168681	0.0951903808	 0.0182169492	0.0230460922	 0.0093139992	3.3994989980	 0.0967722148	3.4098196393	 0.0965669051	0.9966154519	 0.0015632586	0.0017034068	 0.0009433539	0.0004008016	 0.0002425622	0.0009819639	 0.0003862253	
9000.0000000000	500.5000000000	 17.9008851725	70.0000000000	 0.0000000000	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	13.0550000000	 0.2767779844	2619.3960000000	 467.0800701504	0.1530000000	 0.0223230107	0.0210000000	 0.0088913220	4.1343333200	 0.1189255282	4.1410000000	 0.1186836408	0.9978722210	 0.0012606084	0.0147500000	 0.0034195511	0.0022700000	 0.0005661227	0.0305600000	 0.0347476129	
9000.0000000000	500.5000000000	 17.9008851725	80.0000000000	 0.0000000000	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	17.2250000000	 0.3093969018	15815.1230000000	 3106.5446081597	0.2580000000	 0.0271317091	0.0210000000	 0.0088913220	4.9403809500	 0.1262404941	4.9510000000	 0.1260293988	0.9974742060	 0.0011288678	0.1358900000	 0.0364653476	0.0178200000	 0.0039569549	0.3641900000	 0.3379980204	
9000.0000000000	500.5000000000	 17.9008851725	90.0000000000	 0.0000000000	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	21.7540000000	 0.3433808695	95493.0530000000	 22850.3069360858	0.3770000000	 0.0300524612	0.0230000000	 0.0092955812	5.6845833400	 0.1278950486	5.6960000000	 0.1276209568	0.9976190470	 0.0010559098	0.9505500000	 0.2384117536	0.1528700000	 0.0636310531	6.0940500000	 3.4675677422	
9000.0000000000	500.6983967936	 17.9166120893	100.0000000000	 0.0000000000	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	26.9278557114	 0.3903967942	638627.0831663327	 153737.6053867789	0.6172344689	 0.0301711600	0.0260521042	 0.0098875747	6.4548027154	 0.1430469349	6.4689378758	 0.1425928713	0.9973033647	 0.0011122651	7.9495591182	 2.1514198850	1.4012024048	 0.4651827062	74.5134669339	 31.2248455946	
